Timestamp: 	10998.933816	HandID_FingerID: 00	Finger_Position: [-57.9262,95.6734,24.8466]	||HandID_FingerID: 01	Finger_Position: [5.4048,138.872,-58.8473]	||HandID_FingerID: 02	Finger_Position: [56.9331,143.201,-62.9862]	||HandID_FingerID: 03	Finger_Position: [86.5185,134.539,-48.5957]	||HandID_FingerID: 04	Finger_Position: [115.614,109.724,-10.7357]	||
Timestamp: 	10998.94318	HandID_FingerID: 00	Finger_Position: [-57.9235,95.673,24.8418]	||HandID_FingerID: 01	Finger_Position: [5.40585,138.885,-58.8515]	||HandID_FingerID: 02	Finger_Position: [56.932,143.205,-62.9932]	||HandID_FingerID: 03	Finger_Position: [86.5162,134.546,-48.6019]	||HandID_FingerID: 04	Finger_Position: [115.615,109.731,-10.739]	||
Timestamp: 	10998.952364	HandID_FingerID: 00	Finger_Position: [-57.9206,95.6726,24.8367]	||HandID_FingerID: 01	Finger_Position: [5.40684,138.899,-58.8555]	||HandID_FingerID: 02	Finger_Position: [56.9308,143.21,-63.0001]	||HandID_FingerID: 03	Finger_Position: [86.514,134.555,-48.6079]	||HandID_FingerID: 04	Finger_Position: [115.616,109.738,-10.7422]	||
Timestamp: 	10998.961765	HandID_FingerID: 00	Finger_Position: [-57.9175,95.6723,24.8311]	||HandID_FingerID: 01	Finger_Position: [5.40779,138.913,-58.8594]	||HandID_FingerID: 02	Finger_Position: [56.9295,143.216,-63.0072]	||HandID_FingerID: 03	Finger_Position: [86.5116,134.563,-48.6142]	||HandID_FingerID: 04	Finger_Position: [115.617,109.746,-10.7456]	||
Timestamp: 	10998.971142	HandID_FingerID: 00	Finger_Position: [-57.9141,95.6719,24.8251]	||HandID_FingerID: 01	Finger_Position: [5.40869,138.928,-58.8633]	||HandID_FingerID: 02	Finger_Position: [56.9283,143.223,-63.0144]	||HandID_FingerID: 03	Finger_Position: [86.5092,134.573,-48.6204]	||HandID_FingerID: 04	Finger_Position: [115.617,109.754,-10.7492]	||
Timestamp: 	10998.980553	HandID_FingerID: 00	Finger_Position: [-57.9105,95.6716,24.8187]	||HandID_FingerID: 01	Finger_Position: [5.40968,138.945,-58.8671]	||HandID_FingerID: 02	Finger_Position: [56.927,143.231,-63.0217]	||HandID_FingerID: 03	Finger_Position: [86.5066,134.584,-48.6267]	||HandID_FingerID: 04	Finger_Position: [115.618,109.764,-10.7531]	||
Timestamp: 	10998.989766	HandID_FingerID: 00	Finger_Position: [-57.9068,95.6713,24.8123]	||HandID_FingerID: 01	Finger_Position: [5.41068,138.964,-58.8709]	||HandID_FingerID: 02	Finger_Position: [56.9258,143.239,-63.0288]	||HandID_FingerID: 03	Finger_Position: [86.5039,134.595,-48.633]	||HandID_FingerID: 04	Finger_Position: [115.619,109.774,-10.7573]	||
Timestamp: 	10998.999123	HandID_FingerID: 00	Finger_Position: [-57.9027,95.6709,24.8052]	||HandID_FingerID: 01	Finger_Position: [5.41169,138.984,-58.8747]	||HandID_FingerID: 02	Finger_Position: [56.9245,143.247,-63.0358]	||HandID_FingerID: 03	Finger_Position: [86.501,134.608,-48.6395]	||HandID_FingerID: 04	Finger_Position: [115.62,109.786,-10.7619]	||
Timestamp: 	10999.008503	HandID_FingerID: 00	Finger_Position: [-57.8983,95.6702,24.798]	||HandID_FingerID: 01	Finger_Position: [5.41266,139.006,-58.8785]	||HandID_FingerID: 02	Finger_Position: [56.9232,143.255,-63.0425]	||HandID_FingerID: 03	Finger_Position: [86.498,134.621,-48.6461]	||HandID_FingerID: 04	Finger_Position: [115.621,109.797,-10.7667]	||
Timestamp: 	10999.01793	HandID_FingerID: 00	Finger_Position: [-57.8938,95.6695,24.7906]	||HandID_FingerID: 01	Finger_Position: [5.4136,139.029,-58.8821]	||HandID_FingerID: 02	Finger_Position: [56.9218,143.263,-63.049]	||HandID_FingerID: 03	Finger_Position: [86.4948,134.635,-48.6527]	||HandID_FingerID: 04	Finger_Position: [115.622,109.808,-10.7717]	||
